abs_td_error,agree,bfs_action,bfs_distance,difficulty,goal,greedy_action,maze_id,next,next_bfs_distance,path_index,pos,q_best_other,q_bfs,q_down,q_left,q_margin,q_right,q_up,shortest_len,source,start,td_error
3.3999163055419928,True,UP,6,medium,"(1, 2)",UP,manual_medium_8,"(2, 4)",5,7,"(3, 4)",70.04367065429688,71.9759292602539,69.18440246582031,64.77734375,1.9322586059570312,70.04367065429688,71.9759292602539,13,manual,"(6, 0)",-3.3999163055419928
0.5071582794189453,True,UP,5,medium,"(1, 2)",UP,manual_medium_8,"(1, 4)",4,8,"(2, 4)",68.38272094726562,69.27880096435547,68.22160339355469,62.44377899169922,0.8960800170898438,68.38272094726562,69.27880096435547,13,manual,"(6, 0)",0.5071582794189453
1.4676173400878838,True,UP,4,medium,"(1, 2)",UP,manual_medium_8,"(0, 4)",3,9,"(1, 4)",70.17070007324219,70.50096893310547,70.17070007324219,57.43230056762695,0.33026885986328125,68.59181213378906,70.50096893310547,13,manual,"(6, 0)",1.4676173400878838
4.186338424682617,True,LEFT,3,medium,"(1, 2)",LEFT,manual_medium_8,"(0, 3)",2,10,"(0, 4)",70.65479278564453,72.70564270019531,70.65479278564453,72.70564270019531,2.0508499145507812,67.10741424560547,58.591796875,13,manual,"(6, 0)",-4.186338424682617
5.834195861816397,False,LEFT,2,medium,"(1, 2)",RIGHT,manual_medium_8,"(0, 2)",1,11,"(0, 3)",69.22151947021484,66.98926544189453,50.93089294433594,66.98926544189453,-2.2322540283203125,69.22151947021484,54.432044982910156,13,manual,"(6, 0)",5.834195861816397
12.456971893310547,False,DOWN,1,medium,"(1, 2)",RIGHT,manual_medium_8,"(1, 2)",0,12,"(0, 2)",73.56915283203125,22.446971893310547,22.446971893310547,65.4946060180664,-51.1221809387207,73.56915283203125,50.05260467529297,13,manual,"(6, 0)",-12.456971893310547
0.21698013305664432,True,LEFT,9,medium,"(6, 6)",LEFT,manual_medium_9,"(2, 2)",8,0,"(2, 3)",44.29756546020508,45.25421142578125,25.975963592529297,45.25421142578125,0.9566459655761719,44.29756546020508,35.28461837768555,9,manual,"(2, 3)",0.21698013305664432
1.213867378234859,False,DOWN,8,medium,"(6, 6)",RIGHT,manual_medium_9,"(3, 2)",7,1,"(2, 2)",45.94059753417969,43.04903030395508,43.04903030395508,36.86589431762695,-2.8915672302246094,45.94059753417969,34.14680480957031,9,manual,"(2, 3)",-1.213867378234859
4.165358428955081,True,DOWN,7,medium,"(6, 6)",DOWN,manual_medium_9,"(4, 2)",6,2,"(3, 2)",42.15068054199219,42.26784133911133,42.26784133911133,39.694984436035156,0.11716079711914062,35.02017593383789,42.15068054199219,9,manual,"(2, 3)",4.165358428955081
1.8675926208496136,False,RIGHT,6,medium,"(6, 6)",UP,manual_medium_9,"(4, 3)",5,3,"(4, 2)",46.912322998046875,42.65902328491211,32.07753372192383,39.417991638183594,-4.253299713134766,42.65902328491211,46.912322998046875,9,manual,"(2, 3)",1.8675926208496136
0.09242477416992045,False,RIGHT,5,medium,"(6, 6)",LEFT,manual_medium_9,"(4, 4)",4,4,"(4, 3)",44.986480712890625,43.82337188720703,30.071975708007812,44.986480712890625,-1.1631088256835938,43.82337188720703,37.6351318359375,9,manual,"(2, 3)",0.09242477416992045
2.166023292541503,False,RIGHT,4,medium,"(6, 6)",LEFT,manual_medium_9,"(4, 5)",3,5,"(4, 4)",44.36949157714844,42.49888610839844,30.405742645263672,44.36949157714844,-1.87060546875,42.49888610839844,32.023712158203125,9,manual,"(2, 3)",2.166023292541503
2.4516254043579124,False,RIGHT,3,medium,"(6, 6)",LEFT,manual_medium_9,"(4, 6)",2,6,"(4, 5)",45.12617111206055,43.7058219909668,33.57589340209961,45.12617111206055,-1.42034912109375,43.7058219909668,28.470928192138672,9,manual,"(2, 3)",2.4516254043579124
1.684329719543456,False,DOWN,2,medium,"(6, 6)",LEFT,manual_medium_9,"(5, 6)",1,7,"(4, 6)",46.633785247802734,40.78786849975586,40.78786849975586,46.633785247802734,-5.845916748046875,34.051143646240234,31.963247299194336,9,manual,"(2, 3)",-1.684329719543456
2.172189483642578,False,DOWN,1,medium,"(6, 6)",RIGHT,manual_medium_9,"(6, 6)",0,8,"(5, 6)",39.50862503051758,12.162189483642578,12.162189483642578,38.82231140136719,-27.346435546875,39.50862503051758,33.49739456176758,9,manual,"(2, 3)",-2.172189483642578
2.289190826416018,True,DOWN,18,hard,"(5, 4)",DOWN,manual_hard_0,"(1, 1)",17,0,"(0, 1)",59.958431243896484,59.97080612182617,59.97080612182617,59.958431243896484,0.0123748779296875,51.49250411987305,55.318878173828125,18,manual,"(0, 1)",2.289190826416018
1.611693267822261,True,RIGHT,17,hard,"(5, 4)",RIGHT,manual_hard_0,"(1, 2)",16,1,"(1, 1)",58.67334747314453,62.89898681640625,49.579994201660156,53.115135192871094,4.225639343261719,62.89898681640625,58.67334747314453,18,manual,"(0, 1)",-1.611693267822261
5.148224716186526,False,RIGHT,16,hard,"(5, 4)",LEFT,manual_hard_0,"(1, 3)",15,2,"(1, 2)",61.91645812988281,58.5338020324707,50.399539947509766,61.91645812988281,-3.3826560974121094,58.5338020324707,48.503173828125,18,manual,"(0, 1)",5.148224716186526
2.76565116882324,False,RIGHT,15,hard,"(5, 4)",LEFT,manual_hard_0,"(1, 4)",14,3,"(1, 3)",64.33538055419922,61.68277359008789,47.519386291503906,64.33538055419922,-2.652606964111328,61.68277359008789,47.68361282348633,18,manual,"(0, 1)",2.76565116882324
2.294243164062493,False,RIGHT,14,hard,"(5, 4)",LEFT,manual_hard_0,"(1, 5)",13,4,"(1, 4)",65.1095199584961,62.785160064697266,48.966548919677734,65.1095199584961,-2.324359893798828,62.785160064697266,51.16161346435547,18,manual,"(0, 1)",2.294243164062493
1.1604792404174802,False,RIGHT,13,hard,"(5, 4)",LEFT,manual_hard_0,"(1, 6)",12,5,"(1, 5)",65.74687194824219,62.00325393676758,47.404109954833984,65.74687194824219,-3.7436180114746094,62.00325393676758,45.281524658203125,18,manual,"(0, 1)",-1.1604792404174802
0.5951996612548811,False,DOWN,12,hard,"(5, 4)",LEFT,manual_hard_0,"(2, 6)",11,6,"(1, 6)",61.46744918823242,60.17102813720703,60.17102813720703,61.46744918823242,-1.2964210510253906,50.068241119384766,50.34345245361328,18,manual,"(0, 1)",0.5951996612548811
0.9470832061767567,True,DOWN,11,hard,"(5, 4)",DOWN,manual_hard_0,"(3, 6)",10,7,"(2, 6)",59.33557891845703,61.39012908935547,61.39012908935547,50.52654266357422,2.0545501708984375,48.93974685668945,59.33557891845703,18,manual,"(0, 1)",0.9470832061767567
2.271561813354495,False,LEFT,10,hard,"(5, 4)",UP,manual_hard_0,"(3, 5)",9,8,"(3, 6)",62.97698211669922,61.61474609375,50.536949157714844,61.61474609375,-1.3622360229492188,51.01887893676758,62.97698211669922,18,manual,"(0, 1)",2.271561813354495
5.398136062622058,True,LEFT,9,hard,"(5, 4)",LEFT,manual_hard_0,"(3, 4)",8,9,"(3, 5)",61.459964752197266,64.5417251586914,39.8054313659668,64.5417251586914,3.0817604064941406,61.459964752197266,44.19575881958008,18,manual,"(0, 1)",5.398136062622058
0.9815572357177729,True,LEFT,8,hard,"(5, 4)",LEFT,manual_hard_0,"(3, 3)",7,10,"(3, 4)",63.30556869506836,70.65642547607422,32.34324264526367,70.65642547607422,7.350856781005859,63.30556869506836,44.68539810180664,18,manual,"(0, 1)",-0.9815572357177729
1.8268067169189521,True,LEFT,7,hard,"(5, 4)",LEFT,manual_hard_0,"(3, 2)",6,11,"(3, 3)",65.14466857910156,70.38875579833984,49.10385513305664,70.38875579833984,5.244087219238281,65.14466857910156,50.28529357910156,18,manual,"(0, 1)",-1.8268067169189521
3.1610064697265727,True,LEFT,6,hard,"(5, 4)",LEFT,manual_hard_0,"(3, 1)",5,12,"(3, 2)",68.82097625732422,69.26459503173828,50.57581329345703,69.26459503173828,0.4436187744140625,68.82097625732422,47.84618377685547,18,manual,"(0, 1)",-3.1610064697265727
0.8704003143310501,False,DOWN,5,hard,"(5, 4)",RIGHT,manual_hard_0,"(4, 1)",4,13,"(3, 1)",66.78140258789062,65.7562026977539,65.7562026977539,57.22614288330078,-1.0251998901367188,66.78140258789062,47.61597442626953,18,manual,"(0, 1)",0.8704003143310501
2.113306808471691,True,DOWN,4,hard,"(5, 4)",DOWN,manual_hard_0,"(5, 1)",3,14,"(4, 1)",61.488956451416016,67.30970001220703,67.30970001220703,54.70875549316406,5.820743560791016,58.49038314819336,61.488956451416016,18,manual,"(0, 1)",-2.113306808471691
0.8835297393798811,False,RIGHT,3,hard,"(5, 4)",UP,manual_hard_0,"(5, 2)",2,15,"(5, 1)",65.86504364013672,64.78355407714844,54.5250358581543,48.91419982910156,-1.0814895629882812,64.78355407714844,65.86504364013672,18,manual,"(0, 1)",-0.8835297393798811
7.824146347045897,False,RIGHT,2,hard,"(5, 4)",LEFT,manual_hard_0,"(5, 3)",1,16,"(5, 2)",64.55558013916016,63.91862487792969,55.24921417236328,64.55558013916016,-0.6369552612304688,63.91862487792969,54.842437744140625,18,manual,"(0, 1)",7.824146347045897
3.106325855255127,False,RIGHT,1,hard,"(5, 4)",LEFT,manual_hard_0,"(5, 4)",0,17,"(5, 3)",72.47754669189453,6.883674144744873,50.56875228881836,72.47754669189453,-65.59387254714966,6.883674144744873,32.70560836791992,18,manual,"(0, 1)",3.106325855255127
0.8638960647583005,True,RIGHT,20,hard,"(7, 6)",RIGHT,manual_hard_1,"(1, 3)",19,0,"(1, 2)",42.04082489013672,42.448570251464844,38.08344650268555,42.04082489013672,0.407745361328125,42.448570251464844,33.78205490112305,20,manual,"(1, 2)",0.8638960647583005
0.4913331222534154,True,RIGHT,19,hard,"(7, 6)",RIGHT,manual_hard_1,"(1, 4)",18,1,"(1, 3)",43.460243225097656,43.760066986083984,35.88582992553711,43.460243225097656,0.2998237609863281,43.760066986083984,30.133302688598633,20,manual,"(1, 2)",-0.4913331222534154
1.4862594604492188,False,RIGHT,18,hard,"(7, 6)",LEFT,manual_hard_1,"(1, 5)",17,2,"(1, 4)",43.71589279174805,43.16732406616211,37.10340118408203,43.71589279174805,-0.5485687255859375,43.16732406616211,29.52381134033203,20,manual,"(1, 2)",1.4862594604492188
0.6830551528930684,False,RIGHT,17,hard,"(7, 6)",LEFT,manual_hard_1,"(1, 6)",16,3,"(1, 5)",45.11473083496094,43.13031768798828,35.372188568115234,45.11473083496094,-1.9844131469726562,43.13031768798828,27.61244010925293,20,manual,"(1, 2)",0.6830551528930684
0.5772731399536184,False,DOWN,16,hard,"(7, 6)",LEFT,manual_hard_1,"(2, 6)",15,4,"(1, 6)",44.26603317260742,44.01789093017578,44.01789093017578,44.26603317260742,-0.24814224243164062,34.68119430541992,30.31357192993164,20,manual,"(1, 2)",0.5772731399536184
3.3383427047729484,True,DOWN,15,hard,"(7, 6)",DOWN,manual_hard_1,"(3, 6)",14,5,"(2, 6)",40.427513122558594,45.055721282958984,45.055721282958984,37.68025207519531,4.628208160400391,37.87483596801758,40.427513122558594,20,manual,"(1, 2)",3.3383427047729484
3.1758696365356442,True,LEFT,14,hard,"(7, 6)",LEFT,manual_hard_1,"(3, 5)",13,6,"(3, 6)",43.71647644042969,48.89299392700195,36.17291259765625,48.89299392700195,5.176517486572266,38.25566864013672,43.71647644042969,20,manual,"(1, 2)",-3.1758696365356442
1.941385917663574,True,LEFT,13,hard,"(7, 6)",LEFT,manual_hard_1,"(3, 4)",12,7,"(3, 5)",45.86906814575195,46.18901443481445,34.36091995239258,46.18901443481445,0.3199462890625,45.86906814575195,32.877830505371094,20,manual,"(1, 2)",1.941385917663574
0.01785778045654496,True,LEFT,12,hard,"(7, 6)",LEFT,manual_hard_1,"(3, 3)",11,8,"(3, 4)",45.956485748291016,48.62666702270508,35.55857849121094,48.62666702270508,2.6701812744140625,45.956485748291016,37.3542594909668,20,manual,"(1, 2)",0.01785778045654496
1.382124938964843,True,LEFT,11,hard,"(7, 6)",LEFT,manual_hard_1,"(3, 2)",10,9,"(3, 3)",46.70587921142578,49.1459846496582,37.049537658691406,49.1459846496582,2.440105438232422,46.70587921142578,36.02165985107422,20,manual,"(1, 2)",-1.382124938964843
0.9118595886230452,False,LEFT,10,hard,"(7, 6)",RIGHT,manual_hard_1,"(3, 1)",9,10,"(3, 2)",48.25642395019531,46.75785827636719,35.16355895996094,46.75785827636719,-1.498565673828125,48.25642395019531,35.10589599609375,20,manual,"(1, 2)",0.9118595886230452
0.1090295028686512,False,DOWN,9,hard,"(7, 6)",RIGHT,manual_hard_1,"(4, 1)",8,11,"(3, 1)",48.16133117675781,47.07090377807617,47.07090377807617,40.000858306884766,-1.0904273986816406,48.16133117675781,32.66663360595703,20,manual,"(1, 2)",0.1090295028686512
0.4182991027832017,True,DOWN,8,hard,"(7, 6)",DOWN,manual_hard_1,"(5, 1)",7,12,"(4, 1)",44.843955993652344,47.66659927368164,47.66659927368164,39.756038665771484,2.822643280029297,43.63074493408203,44.843955993652344,20,manual,"(1, 2)",-0.4182991027832017
1.4971760177612268,False,RIGHT,7,hard,"(7, 6)",UP,manual_hard_1,"(5, 2)",6,13,"(5, 1)",47.73565673828125,46.87348175048828,37.48612976074219,36.840972900390625,-0.8621749877929688,46.87348175048828,47.73565673828125,20,manual,"(1, 2)",-1.4971760177612268
0.7696376800537124,False,RIGHT,6,hard,"(7, 6)",LEFT,manual_hard_1,"(5, 3)",5,14,"(5, 2)",45.84475326538086,44.15098571777344,35.667667388916016,45.84475326538086,-1.6937675476074219,44.15098571777344,32.06886291503906,20,manual,"(1, 2)",0.7696376800537124
3.17027130126953,False,RIGHT,5,hard,"(7, 6)",LEFT,manual_hard_1,"(5, 4)",4,15,"(5, 3)",45.38446807861328,42.895137786865234,36.31902313232422,45.38446807861328,-2.489330291748047,42.895137786865234,34.26341247558594,20,manual,"(1, 2)",3.17027130126953
0.2841688537597662,False,RIGHT,4,hard,"(7, 6)",LEFT,manual_hard_1,"(5, 5)",3,16,"(5, 4)",46.54081726074219,44.47736358642578,35.52751159667969,46.54081726074219,-2.0634536743164062,44.47736358642578,34.70375061035156,20,manual,"(1, 2)",0.2841688537597662
1.2953382873535162,False,RIGHT,3,hard,"(7, 6)",LEFT,manual_hard_1,"(5, 6)",2,17,"(5, 5)",45.22377014160156,42.744117736816406,34.7368278503418,45.22377014160156,-2.4796524047851562,42.744117736816406,30.572004318237305,20,manual,"(1, 2)",1.2953382873535162
4.990102005004886,False,DOWN,2,hard,"(7, 6)",LEFT,manual_hard_1,"(6, 6)",1,18,"(5, 6)",44.49440002441406,34.84614181518555,34.84614181518555,44.49440002441406,-9.648258209228516,37.39186096191406,28.260347366333008,20,manual,"(1, 2)",-4.990102005004886
5.168339004516602,False,DOWN,1,hard,"(7, 6)",UP,manual_hard_1,"(7, 6)",0,19,"(6, 6)",30.16771697998047,4.821660995483398,4.821660995483398,18.996519088745117,-25.34605598449707,25.044187545776367,30.16771697998047,20,manual,"(1, 2)",5.168339004516602
1.416028060913085,False,RIGHT,11,hard,"(5, 2)",LEFT,manual_hard_2,"(1, 6)",10,0,"(1, 5)",63.39647674560547,60.85430908203125,50.61333084106445,63.39647674560547,-2.5421676635742188,60.85430908203125,48.011024475097656,11,manual,"(1, 5)",1.416028060913085
0.3008062744140645,False,DOWN,10,hard,"(5, 2)",LEFT,manual_hard_2,"(2, 6)",9,1,"(1, 6)",62.90943145751953,60.33832550048828,60.33832550048828,62.90943145751953,-2.57110595703125,53.49205017089844,61.46804428100586,11,manual,"(1, 5)",0.3008062744140645
2.4530126190185584,True,DOWN,9,hard,"(5, 2)",DOWN,manual_hard_2,"(3, 6)",8,2,"(2, 6)",58.98106384277344,61.261749267578125,61.261749267578125,49.88474655151367,2.2806854248046875,51.67094039916992,58.98106384277344,11,manual,"(1, 5)",2.4530126190185584
3.8919668197631836,True,LEFT,8,hard,"(5, 2)",LEFT,manual_hard_2,"(3, 5)",7,3,"(3, 6)",59.38128662109375,64.36844635009766,53.43416213989258,64.36844635009766,4.987159729003906,54.793704986572266,59.38128662109375,11,manual,"(1, 5)",-3.8919668197631836
0.3461597824096714,False,LEFT,7,hard,"(5, 2)",RIGHT,manual_hard_2,"(3, 4)",6,4,"(3, 5)",61.09745407104492,60.70909118652344,50.5849723815918,60.70909118652344,-0.3883628845214844,61.09745407104492,51.01155090332031,11,manual,"(1, 5)",0.3461597824096714
0.7727159500122056,True,LEFT,6,hard,"(5, 2)",LEFT,manual_hard_2,"(3, 3)",5,5,"(3, 4)",58.59284210205078,61.682071685791016,50.20819091796875,61.682071685791016,3.0892295837402344,58.59284210205078,49.78504943847656,11,manual,"(1, 5)",0.7727159500122056
0.9513758850097531,True,LEFT,5,hard,"(5, 2)",LEFT,manual_hard_2,"(3, 2)",4,6,"(3, 3)",59.06342697143555,63.09574508666992,49.312843322753906,63.09574508666992,4.032318115234375,59.06342697143555,52.14325714111328,11,manual,"(1, 5)",0.9513758850097531
0.7795831298828091,True,LEFT,4,hard,"(5, 2)",LEFT,manual_hard_2,"(3, 1)",3,7,"(3, 2)",63.39723205566406,64.70416259765625,47.0404167175293,64.70416259765625,1.3069305419921875,63.39723205566406,50.442501068115234,11,manual,"(1, 5)",-0.7795831298828091
4.040111694335934,False,DOWN,3,hard,"(5, 2)",RIGHT,manual_hard_2,"(4, 1)",2,8,"(3, 1)",64.58038330078125,64.35884094238281,64.35884094238281,57.388427734375,-0.2215423583984375,64.58038330078125,52.30699920654297,11,manual,"(1, 5)",-4.040111694335934
5.207256507873531,False,DOWN,2,hard,"(5, 2)",UP,manual_hard_2,"(5, 1)",1,9,"(4, 1)",60.9381103515625,56.025699615478516,56.025699615478516,53.47709655761719,-4.912410736083984,42.43049621582031,60.9381103515625,11,manual,"(1, 5)",-5.207256507873531
1.2719776535034182,False,RIGHT,1,hard,"(5, 2)",LEFT,manual_hard_2,"(5, 2)",0,10,"(5, 1)",51.341861724853516,8.718022346496582,40.72213363647461,51.341861724853516,-42.623839378356934,8.718022346496582,49.173377990722656,11,manual,"(1, 5)",1.2719776535034182
3.8291109848022487,True,DOWN,17,hard,"(6, 4)",DOWN,manual_hard_3,"(2, 6)",16,0,"(1, 6)",57.30976104736328,58.725521087646484,58.725521087646484,52.92829132080078,1.4157600402832031,47.61372756958008,57.30976104736328,17,manual,"(1, 6)",3.8291109848022487
0.5170459747314453,True,LEFT,16,hard,"(6, 4)",LEFT,manual_hard_3,"(2, 5)",15,1,"(2, 6)",60.86713790893555,63.196598052978516,52.20595932006836,63.196598052978516,2.3294601440429688,47.073848724365234,60.86713790893555,17,manual,"(1, 6)",0.5170459747314453
2.469866256713857,True,LEFT,15,hard,"(6, 4)",LEFT,manual_hard_3,"(2, 4)",14,2,"(2, 5)",60.646728515625,64.36731719970703,47.18178939819336,64.36731719970703,3.7205886840820312,60.646728515625,49.73463821411133,17,manual,"(1, 6)",2.469866256713857
2.1703600311279416,True,LEFT,14,hard,"(6, 4)",LEFT,manual_hard_3,"(2, 3)",13,3,"(2, 4)",62.04376220703125,67.52240753173828,50.324493408203125,67.52240753173828,5.478645324707031,62.04376220703125,51.07091522216797,17,manual,"(1, 6)",-2.1703600311279416
0.4661379241943422,True,LEFT,13,hard,"(6, 4)",LEFT,manual_hard_3,"(2, 2)",12,4,"(2, 3)",62.90522384643555,66.02227020263672,42.97142028808594,66.02227020263672,3.117046356201172,62.90522384643555,47.811981201171875,17,manual,"(1, 6)",-0.4661379241943422
2.2199717712402247,True,LEFT,12,hard,"(6, 4)",LEFT,manual_hard_3,"(2, 1)",11,5,"(2, 2)",65.26924133300781,66.2284164428711,50.28120040893555,66.2284164428711,0.9591751098632812,65.26924133300781,47.05227279663086,17,manual,"(1, 6)",2.2199717712402247
2.9139183044433565,False,DOWN,11,hard,"(6, 4)",RIGHT,manual_hard_3,"(3, 1)",10,6,"(2, 1)",69.14988708496094,64.31620025634766,64.31620025634766,58.0339469909668,-4.833686828613281,69.14988708496094,48.98472213745117,17,manual,"(1, 6)",-2.9139183044433565
2.0438193511962908,False,DOWN,10,hard,"(6, 4)",UP,manual_hard_3,"(4, 1)",9,7,"(3, 1)",62.03260803222656,60.66130447387695,60.66130447387695,58.12715148925781,-1.3713035583496094,54.54090881347656,62.03260803222656,17,manual,"(1, 6)",2.0438193511962908
0.3730057907104509,True,RIGHT,9,hard,"(6, 4)",RIGHT,manual_hard_3,"(4, 2)",8,8,"(4, 1)",59.41378402709961,63.348609924316406,46.73374557495117,53.48127365112305,3.934825897216797,63.348609924316406,59.41378402709961,17,manual,"(1, 6)",-0.3730057907104509
2.164543533325187,True,RIGHT,8,hard,"(6, 4)",RIGHT,manual_hard_3,"(4, 3)",7,9,"(4, 2)",62.26171875,63.621822357177734,48.432289123535156,62.26171875,1.3601036071777344,63.621822357177734,43.13194274902344,17,manual,"(1, 6)",2.164543533325187
2.877295608520498,False,RIGHT,7,hard,"(6, 4)",LEFT,manual_hard_3,"(4, 4)",6,10,"(4, 3)",66.46097564697266,61.418209075927734,46.54148864746094,66.46097564697266,-5.042766571044922,61.418209075927734,49.31532669067383,17,manual,"(1, 6)",2.877295608520498
0.20071643829346186,False,RIGHT,6,hard,"(6, 4)",LEFT,manual_hard_3,"(4, 5)",5,11,"(4, 4)",64.9550552368164,59.64909744262695,41.28582763671875,64.9550552368164,-5.305957794189453,59.64909744262695,43.569862365722656,17,manual,"(1, 6)",0.20071643829346186
1.7232093811035156,True,RIGHT,5,hard,"(6, 4)",RIGHT,manual_hard_3,"(4, 6)",4,12,"(4, 5)",58.87013244628906,60.46445846557617,45.03804397583008,58.87013244628906,1.5943260192871094,60.46445846557617,44.17212677001953,17,manual,"(1, 6)",-1.7232093811035156
3.6920302200317394,False,DOWN,4,hard,"(6, 4)",LEFT,manual_hard_3,"(5, 6)",3,13,"(4, 6)",59.344696044921875,54.13621139526367,54.13621139526367,59.344696044921875,-5.208484649658203,46.950016021728516,46.872135162353516,17,manual,"(1, 6)",3.6920302200317394
1.2395280456542963,False,DOWN,3,hard,"(6, 4)",UP,manual_hard_3,"(6, 6)",2,14,"(5, 6)",58.42246627807617,52.91743469238281,52.91743469238281,50.29298400878906,-5.505031585693359,49.63266372680664,58.42246627807617,17,manual,"(1, 6)",-1.2395280456542963
9.19729419708252,False,LEFT,2,hard,"(6, 4)",UP,manual_hard_3,"(6, 5)",1,15,"(6, 6)",52.21000671386719,52.196556091308594,41.0330924987793,52.196556091308594,-0.01345062255859375,42.484561920166016,52.21000671386719,17,manual,"(1, 6)",-9.19729419708252
4.189932594299316,False,LEFT,1,hard,"(6, 4)",RIGHT,manual_hard_3,"(6, 4)",0,16,"(6, 5)",43.44369888305664,14.179932594299316,26.2977294921875,14.179932594299316,-29.263766288757324,43.44369888305664,34.36493682861328,17,manual,"(1, 6)",-4.189932594299316
1.2848405456542977,True,LEFT,23,hard,"(7, 0)",LEFT,manual_hard_4,"(1, 4)",22,0,"(1, 5)",52.299686431884766,52.97959518432617,43.9579963684082,52.97959518432617,0.6799087524414062,52.299686431884766,41.51262283325195,23,manual,"(1, 5)",1.2848405456542977
2.4191662979125965,False,LEFT,22,hard,"(7, 0)",RIGHT,manual_hard_4,"(1, 3)",21,1,"(1, 4)",54.822662353515625,51.05986404418945,46.77236557006836,51.05986404418945,-3.762798309326172,54.822662353515625,41.870140075683594,23,manual,"(1, 5)",2.4191662979125965
6.395942192077641,False,LEFT,21,hard,"(7, 0)",RIGHT,manual_hard_4,"(1, 2)",20,2,"(1, 3)",54.02932357788086,46.583473205566406,43.702091217041016,46.583473205566406,-7.445850372314453,54.02932357788086,41.568763732910156,23,manual,"(1, 5)",6.395942192077641
2.764981269836426,False,DOWN,20,hard,"(7, 0)",RIGHT,manual_hard_4,"(2, 2)",19,3,"(1, 2)",53.524662017822266,53.31257247924805,53.31257247924805,39.750343322753906,-0.21208953857421875,53.524662017822266,44.95237731933594,23,manual,"(1, 5)",2.764981269836426
1.4759083938598678,True,DOWN,19,hard,"(7, 0)",DOWN,manual_hard_4,"(3, 2)",18,4,"(2, 2)",53.572723388671875,56.65409469604492,56.65409469604492,44.92759704589844,3.081371307373047,49.26030349731445,53.572723388671875,23,manual,"(1, 5)",1.4759083938598678
1.0480606842041027,True,DOWN,18,hard,"(7, 0)",DOWN,manual_hard_4,"(4, 2)",17,5,"(3, 2)",56.707542419433594,58.72727584838867,58.72727584838867,42.651546478271484,2.019733428955078,50.202247619628906,56.707542419433594,23,manual,"(1, 5)",1.0480606842041027
2.1327529525756788,False,DOWN,17,hard,"(7, 0)",UP,manual_hard_4,"(5, 2)",16,6,"(4, 2)",60.38922882080078,59.124473571777344,59.124473571777344,48.36920928955078,-1.2647552490234375,52.017452239990234,60.38922882080078,23,manual,"(1, 5)",-2.1327529525756788
0.3105439376831072,True,RIGHT,16,hard,"(7, 0)",RIGHT,manual_hard_4,"(5, 3)",15,7,"(5, 2)",54.20036315917969,57.57749557495117,47.077659606933594,44.06142044067383,3.3771324157714844,57.57749557495117,54.20036315917969,23,manual,"(1, 5)",0.3105439376831072
2.276847534179687,True,RIGHT,15,hard,"(7, 0)",RIGHT,manual_hard_4,"(5, 4)",14,8,"(5, 3)",55.107330322265625,58.48286819458008,48.813663482666016,55.107330322265625,3.375537872314453,58.48286819458008,44.842498779296875,23,manual,"(1, 5)",-2.276847534179687
4.134320106506351,False,UP,14,hard,"(7, 0)",LEFT,manual_hard_4,"(4, 4)",13,9,"(5, 4)",56.78385925292969,53.81490707397461,53.18098831176758,56.78385925292969,-2.968952178955078,52.86484146118164,53.81490707397461,23,manual,"(1, 5)",4.134320106506351
4.9720650100708,False,UP,13,hard,"(7, 0)",DOWN,manual_hard_4,"(3, 4)",12,10,"(4, 4)",58.544673919677734,53.72348403930664,58.544673919677734,46.92328643798828,-4.821189880371094,52.69706726074219,53.72348403930664,23,manual,"(1, 5)",4.9720650100708
1.028122062683103,False,RIGHT,12,hard,"(7, 0)",DOWN,manual_hard_4,"(3, 5)",11,11,"(3, 4)",59.29853439331055,57.516292572021484,59.29853439331055,41.845916748046875,-1.7822418212890625,57.516292572021484,44.608985900878906,23,manual,"(1, 5)",-1.028122062683103
2.420143165588378,True,RIGHT,11,hard,"(7, 0)",RIGHT,manual_hard_4,"(3, 6)",10,12,"(3, 5)",53.86540603637695,57.0688591003418,51.7867431640625,53.86540603637695,3.2034530639648438,57.0688591003418,47.421730041503906,23,manual,"(1, 5)",2.420143165588378
1.843682136535648,True,DOWN,10,hard,"(7, 0)",DOWN,manual_hard_4,"(4, 6)",9,13,"(3, 6)",56.21940994262695,60.10000228881836,60.10000228881836,56.21940994262695,3.8805923461914062,48.710697174072266,46.98902130126953,23,manual,"(1, 5)",1.843682136535648
5.095613670349117,True,DOWN,9,hard,"(7, 0)",DOWN,manual_hard_4,"(5, 6)",8,14,"(4, 6)",55.92467498779297,62.5794792175293,62.5794792175293,50.618385314941406,6.654804229736328,46.353538513183594,55.92467498779297,23,manual,"(1, 5)",-5.095613670349117
4.516379508972165,True,DOWN,8,hard,"(7, 0)",DOWN,manual_hard_4,"(6, 6)",7,15,"(5, 6)",56.91160202026367,58.07461166381836,58.07461166381836,51.82252502441406,1.1630096435546875,44.955204010009766,56.91160202026367,23,manual,"(1, 5)",-4.516379508972165
0.4856090164184579,False,DOWN,7,hard,"(7, 0)",UP,manual_hard_4,"(7, 6)",6,16,"(6, 6)",54.10932540893555,54.038818359375,54.038818359375,48.26566696166992,-0.07050704956054688,42.81037139892578,54.10932540893555,23,manual,"(1, 5)",-0.4856090164184579
