action,bfs_agree,bfs_best_actions,difficulty,goal,hit_wall,maze_id,new_bfs_distance,next_pos,old_bfs_distance,pos,progress_type,q_down,q_left,q_rank,q_right,q_up,reward,shortest_len,source,start,step,valid_actions
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",20,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",21,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",22,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",23,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",24,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",25,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",26,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",27,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",28,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",29,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",30,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",31,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",32,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",33,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",34,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",35,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",36,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",37,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",38,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",39,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",40,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",41,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",42,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",43,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",44,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",45,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",46,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",47,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",48,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",49,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",50,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",51,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",52,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",53,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",54,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",55,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",56,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",57,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",58,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",59,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",60,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",61,"['UP', 'DOWN', 'LEFT']"
DOWN,True,['DOWN'],easy,"(7, 5)",False,random_easy_17,3,"(4, 5)",4,"(3, 5)",progress,68.03926849365234,58.963233947753906,"[('DOWN', 68.03926849365234), ('UP', 67.989501953125), ('RIGHT', 65.68035888671875), ('LEFT', 58.963233947753906)]",65.68035888671875,67.989501953125,-0.01,8,random,"(0, 4)",62,"['UP', 'DOWN', 'RIGHT']"
UP,False,['DOWN'],easy,"(7, 5)",False,random_easy_17,4,"(3, 5)",3,"(4, 5)",regress,63.258094787597656,66.05404663085938,"[('UP', 66.48002624511719), ('LEFT', 66.05404663085938), ('DOWN', 63.258094787597656), ('RIGHT', 52.346187591552734)]",52.346187591552734,66.48002624511719,-0.01,8,random,"(0, 4)",63,"['UP', 'DOWN', 'LEFT']"
DOWN,True,"['DOWN', 'RIGHT']",easy,"(7, 4)",False,random_easy_18,8,"(1, 2)",9,"(0, 2)",progress,71.72184753417969,70.01111602783203,"[('DOWN', 71.72184753417969), ('RIGHT', 71.28469848632812), ('LEFT', 70.01111602783203), ('UP', 57.886531829833984)]",71.28469848632812,57.886531829833984,-0.01,9,random,"(0, 2)",0,"['DOWN', 'LEFT', 'RIGHT']"
DOWN,True,"['DOWN', 'RIGHT']",easy,"(7, 4)",False,random_easy_18,7,"(2, 2)",8,"(1, 2)",progress,72.15644836425781,68.1819076538086,"[('DOWN', 72.15644836425781), ('RIGHT', 70.75323486328125), ('UP', 68.66484832763672), ('LEFT', 68.1819076538086)]",70.75323486328125,68.66484832763672,-0.01,9,random,"(0, 2)",1,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
DOWN,True,"['DOWN', 'RIGHT']",easy,"(7, 4)",False,random_easy_18,6,"(3, 2)",7,"(2, 2)",progress,73.10971069335938,71.40142059326172,"[('DOWN', 73.10971069335938), ('RIGHT', 71.64808654785156), ('LEFT', 71.40142059326172), ('UP', 68.98258209228516)]",71.64808654785156,68.98258209228516,-0.01,9,random,"(0, 2)",2,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
RIGHT,True,['RIGHT'],easy,"(7, 4)",False,random_easy_18,5,"(3, 3)",6,"(3, 2)",progress,71.22232055664062,71.41575622558594,"[('RIGHT', 72.62202453613281), ('LEFT', 71.41575622558594), ('DOWN', 71.22232055664062), ('UP', 69.83711242675781)]",72.62202453613281,69.83711242675781,-0.01,9,random,"(0, 2)",3,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
RIGHT,True,['RIGHT'],easy,"(7, 4)",False,random_easy_18,4,"(3, 4)",5,"(3, 3)",progress,66.14320373535156,72.93912506103516,"[('RIGHT', 74.61519622802734), ('LEFT', 72.93912506103516), ('UP', 71.86550903320312), ('DOWN', 66.14320373535156)]",74.61519622802734,71.86550903320312,-0.01,9,random,"(0, 2)",4,"['UP', 'LEFT', 'RIGHT']"
RIGHT,False,['DOWN'],easy,"(7, 4)",False,random_easy_18,5,"(3, 5)",4,"(3, 4)",regress,73.05123138427734,73.67610931396484,"[('RIGHT', 73.97465515136719), ('LEFT', 73.67610931396484), ('DOWN', 73.05123138427734), ('UP', 72.35489654541016)]",73.97465515136719,72.35489654541016,-0.01,9,random,"(0, 2)",5,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,"['DOWN', 'LEFT']",easy,"(7, 4)",False,random_easy_18,4,"(3, 4)",5,"(3, 5)",progress,72.77677154541016,74.84656524658203,"[('LEFT', 74.84656524658203), ('DOWN', 72.77677154541016), ('RIGHT', 72.75164794921875), ('UP', 72.64143371582031)]",72.75164794921875,72.64143371582031,-0.01,9,random,"(0, 2)",6,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
RIGHT,False,['DOWN'],easy,"(7, 4)",False,random_easy_18,5,"(3, 5)",4,"(3, 4)",regress,73.05123138427734,73.67610931396484,"[('RIGHT', 73.97465515136719), ('LEFT', 73.67610931396484), ('DOWN', 73.05123138427734), ('UP', 72.35489654541016)]",73.97465515136719,72.35489654541016,-0.01,9,random,"(0, 2)",7,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,"['DOWN', 'LEFT']",easy,"(7, 4)",False,random_easy_18,4,"(3, 4)",5,"(3, 5)",progress,72.77677154541016,74.84656524658203,"[('LEFT', 74.84656524658203), ('DOWN', 72.77677154541016), ('RIGHT', 72.75164794921875), ('UP', 72.64143371582031)]",72.75164794921875,72.64143371582031,-0.01,9,random,"(0, 2)",8,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
RIGHT,False,['DOWN'],easy,"(7, 4)",False,random_easy_18,5,"(3, 5)",4,"(3, 4)",regress,73.05123138427734,73.67610931396484,"[('RIGHT', 73.97465515136719), ('LEFT', 73.67610931396484), ('DOWN', 73.05123138427734), ('UP', 72.35489654541016)]",73.97465515136719,72.35489654541016,-0.01,9,random,"(0, 2)",9,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,"['DOWN', 'LEFT']",easy,"(7, 4)",False,random_easy_18,4,"(3, 4)",5,"(3, 5)",progress,72.77677154541016,74.84656524658203,"[('LEFT', 74.84656524658203), ('DOWN', 72.77677154541016), ('RIGHT', 72.75164794921875), ('UP', 72.64143371582031)]",72.75164794921875,72.64143371582031,-0.01,9,random,"(0, 2)",10,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
RIGHT,False,['DOWN'],easy,"(7, 4)",False,random_easy_18,5,"(3, 5)",4,"(3, 4)",regress,73.05123138427734,73.67610931396484,"[('RIGHT', 73.97465515136719), ('LEFT', 73.67610931396484), ('DOWN', 73.05123138427734), ('UP', 72.35489654541016)]",73.97465515136719,72.35489654541016,-0.01,9,random,"(0, 2)",11,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,"['DOWN', 'LEFT']",easy,"(7, 4)",False,random_easy_18,4,"(3, 4)",5,"(3, 5)",progress,72.77677154541016,74.84656524658203,"[('LEFT', 74.84656524658203), ('DOWN', 72.77677154541016), ('RIGHT', 72.75164794921875), ('UP', 72.64143371582031)]",72.75164794921875,72.64143371582031,-0.01,9,random,"(0, 2)",12,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
RIGHT,False,['DOWN'],easy,"(7, 4)",False,random_easy_18,5,"(3, 5)",4,"(3, 4)",regress,73.05123138427734,73.67610931396484,"[('RIGHT', 73.97465515136719), ('LEFT', 73.67610931396484), ('DOWN', 73.05123138427734), ('UP', 72.35489654541016)]",73.97465515136719,72.35489654541016,-0.01,9,random,"(0, 2)",13,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,"['DOWN', 'LEFT']",easy,"(7, 4)",False,random_easy_18,4,"(3, 4)",5,"(3, 5)",progress,72.77677154541016,74.84656524658203,"[('LEFT', 74.84656524658203), ('DOWN', 72.77677154541016), ('RIGHT', 72.75164794921875), ('UP', 72.64143371582031)]",72.75164794921875,72.64143371582031,-0.01,9,random,"(0, 2)",14,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
RIGHT,False,['DOWN'],easy,"(7, 4)",False,random_easy_18,5,"(3, 5)",4,"(3, 4)",regress,73.05123138427734,73.67610931396484,"[('RIGHT', 73.97465515136719), ('LEFT', 73.67610931396484), ('DOWN', 73.05123138427734), ('UP', 72.35489654541016)]",73.97465515136719,72.35489654541016,-0.01,9,random,"(0, 2)",15,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,"['DOWN', 'LEFT']",easy,"(7, 4)",False,random_easy_18,4,"(3, 4)",5,"(3, 5)",progress,72.77677154541016,74.84656524658203,"[('LEFT', 74.84656524658203), ('DOWN', 72.77677154541016), ('RIGHT', 72.75164794921875), ('UP', 72.64143371582031)]",72.75164794921875,72.64143371582031,-0.01,9,random,"(0, 2)",16,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
RIGHT,False,['DOWN'],easy,"(7, 4)",False,random_easy_18,5,"(3, 5)",4,"(3, 4)",regress,73.05123138427734,73.67610931396484,"[('RIGHT', 73.97465515136719), ('LEFT', 73.67610931396484), ('DOWN', 73.05123138427734), ('UP', 72.35489654541016)]",73.97465515136719,72.35489654541016,-0.01,9,random,"(0, 2)",17,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,"['DOWN', 'LEFT']",easy,"(7, 4)",False,random_easy_18,4,"(3, 4)",5,"(3, 5)",progress,72.77677154541016,74.84656524658203,"[('LEFT', 74.84656524658203), ('DOWN', 72.77677154541016), ('RIGHT', 72.75164794921875), ('UP', 72.64143371582031)]",72.75164794921875,72.64143371582031,-0.01,9,random,"(0, 2)",18,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
RIGHT,False,['DOWN'],easy,"(7, 4)",False,random_easy_18,5,"(3, 5)",4,"(3, 4)",regress,73.05123138427734,73.67610931396484,"[('RIGHT', 73.97465515136719), ('LEFT', 73.67610931396484), ('DOWN', 73.05123138427734), ('UP', 72.35489654541016)]",73.97465515136719,72.35489654541016,-0.01,9,random,"(0, 2)",19,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,"['DOWN', 'LEFT']",easy,"(7, 4)",False,random_easy_18,4,"(3, 4)",5,"(3, 5)",progress,72.77677154541016,74.84656524658203,"[('LEFT', 74.84656524658203), ('DOWN', 72.77677154541016), ('RIGHT', 72.75164794921875), ('UP', 72.64143371582031)]",72.75164794921875,72.64143371582031,-0.01,9,random,"(0, 2)",20,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
RIGHT,False,['DOWN'],easy,"(7, 4)",False,random_easy_18,5,"(3, 5)",4,"(3, 4)",regress,73.05123138427734,73.67610931396484,"[('RIGHT', 73.97465515136719), ('LEFT', 73.67610931396484), ('DOWN', 73.05123138427734), ('UP', 72.35489654541016)]",73.97465515136719,72.35489654541016,-0.01,9,random,"(0, 2)",21,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
LEFT,True,"['DOWN', 'LEFT']",easy,"(7, 4)",False,random_easy_18,4,"(3, 4)",5,"(3, 5)",progress,72.77677154541016,74.84656524658203,"[('LEFT', 74.84656524658203), ('DOWN', 72.77677154541016), ('RIGHT', 72.75164794921875), ('UP', 72.64143371582031)]",72.75164794921875,72.64143371582031,-0.01,9,random,"(0, 2)",22,"['UP', 'DOWN', 'LEFT', 'RIGHT']"
