idx,source,outcome,steps,bfs_len,gap,final_bfs_dist,wall_hits,score_sum,score_avg,score_bfsnorm,badness,repeat_count,quality_key
101,wall_recovery_success,success,19,18,1,0,1,-7.182369410991669,-0.378019442683772,-0.3990205228328705,1.0264945652173914,0,"[2, -1, 0, -217, -156, -4]"
102,near_clean_timeout,timeout,64,18,64,12,0,-42.721919951960444,-0.667529999249382,-2.3734399973311358,1.5286458333333333,50,"[1, 0, -2, -6667, 0, -1955]"
103,far_clean_timeout,timeout,64,18,64,20,0,-57.924864411354065,-0.9050760064274073,-3.2180480228530035,2.2899305555555554,188,"[1, 0, -2, -11111, 0, -7340]"
104,safe_loop_timeout,timeout,64,18,64,18,0,-64.0,-1.0,-3.5555555555555554,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
105,far_clean_timeout,timeout,64,18,64,20,0,-61.999997198581696,-0.968749956227839,-3.4444442888100943,2.2625868055555554,181,"[1, 0, -2, -11111, 0, -7071]"
106,wall_timeout,timeout,64,18,64,2,6,-64.0,-1.0,-3.5555555555555554,2.3524305555555554,52,"[1, -1, -2, -1111, -938, -2046]"
107,sticky_wall_timeout,timeout,64,18,64,10,56,-60.0170002579689,-0.9377656290307641,-3.3342777921093836,3.9574652777777777,206,"[1, -1, -2, -5556, -8750, -8034]"
108,bfs_success,success,14,14,0,0,0,-0.0014669299125671387,-0.0001047807080405099,-0.0001047807080405099,0.0,0,"[2, 0, 0, 0, 0, 0]"
109,clean_success,success,14,14,0,0,0,-0.0014669299125671387,-0.0001047807080405099,-0.0001047807080405099,0.0,0,"[2, 0, 0, 0, 0, 0]"
110,short_detour_success,success,16,14,2,0,0,-2.0434200167655945,-0.12771375104784966,-0.1459585726261139,0.02,0,"[2, 0, 0, -400, 0, -8]"
111,long_detour_success,success,20,14,6,0,0,-6.722723066806793,-0.33613615334033964,-0.4801945047719138,0.06390625,1,"[2, 0, 0, -1200, 0, -50]"
112,recovery_success,success,16,14,2,0,0,-2.00557404756546,-0.12534837797284126,-0.1432552891118186,0.02,0,"[2, 0, 0, -400, 0, -8]"
113,wall_recovery_success,success,17,14,3,0,3,-17.0,-1.0,-1.2142857142857142,1.08078125,1,"[2, -1, 0, -600, -469, -33]"
114,near_clean_timeout,timeout,64,14,64,6,0,-36.25355275347829,-0.5664617617730983,-2.5895394823913063,1.2650669642857142,13,"[1, 0, -1, -4286, 0, -491]"
115,far_clean_timeout,timeout,64,14,64,14,0,-60.35740804672241,-0.9430845007300377,-4.311243431908744,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
116,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
117,far_clean_timeout,timeout,64,14,64,14,0,-60.35742270946503,-0.943084729835391,-4.3112444792475015,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
118,wall_timeout,timeout,64,14,64,3,7,-64.0,-1.0,-4.571428571428571,2.345424107142857,33,"[1, -1, -2, -2143, -1094, -1293]"
119,sticky_wall_timeout,timeout,64,14,64,8,58,-64.0,-1.0,-4.571428571428571,4.027901785714286,214,"[1, -1, -2, -5714, -9062, -8347]"
120,bfs_success,success,14,14,0,0,0,-0.001000821590423584,-7.148725645882743e-05,-7.148725645882743e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
121,clean_success,success,14,14,0,0,0,-0.001000821590423584,-7.148725645882743e-05,-7.148725645882743e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
122,short_detour_success,success,16,14,2,0,0,-2.0169296264648438,-0.12605810165405273,-0.14406640189034597,0.02,0,"[2, 0, 0, -400, 0, -8]"
123,long_detour_success,success,20,14,6,0,0,-6.434918403625488,-0.3217459201812744,-0.45963702883039204,0.06390625,1,"[2, 0, 0, -1200, 0, -35]"
124,recovery_success,success,16,14,2,0,0,-2.0066319704055786,-0.12541449815034866,-0.1433308550289699,0.02,0,"[2, 0, 0, -400, 0, -8]"
125,wall_recovery_success,success,15,14,1,0,1,-14.994533598423004,-0.9996355732282003,-1.0710381141730718,1.025625,0,"[2, -1, 0, -200, -156, -4]"
126,near_clean_timeout,timeout,64,14,64,6,0,-44.309156358242035,-0.6923305680975318,-3.164939739874431,1.3197544642857142,27,"[1, 0, -1, -4286, 0, -1063]"
127,far_clean_timeout,timeout,64,14,64,14,0,-60.04872536659241,-0.9382613338530064,-4.289194669042315,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
128,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
129,far_clean_timeout,timeout,64,14,64,14,0,-59.99962854385376,-0.937494195997715,-4.285687753132412,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
130,wall_timeout,timeout,64,14,64,8,4,-63.99372094869614,-0.9999018898233771,-4.57098006776401,2.4693080357142856,31,"[1, -1, -1, -5714, -625, -1195]"
131,sticky_wall_timeout,timeout,64,14,64,8,58,-64.0,-1.0,-4.571428571428571,4.027901785714286,214,"[1, -1, -2, -5714, -9062, -8347]"
132,bfs_success,success,22,22,0,0,0,-4.315546810626984,-0.19616121866486289,-0.19616121866486289,0.0,0,"[2, 0, 0, 0, 0, 0]"
133,clean_success,success,22,22,0,0,0,-4.315546810626984,-0.19616121866486289,-0.19616121866486289,0.0,0,"[2, 0, 0, 0, 0, 0]"
134,short_detour_success,success,24,22,2,0,0,-6.354261994361877,-0.2647609164317449,-0.2888300906528126,0.023809523809523808,0,"[2, 0, 0, -476, 0, -8]"
135,long_detour_success,success,28,22,6,0,0,-18.201249837875366,-0.6500446370669773,-0.8273295380852439,0.07924107142857142,2,"[2, 0, 0, -1429, 0, -66]"
136,recovery_success,success,24,22,2,0,0,-6.315316617488861,-0.26313819239536923,-0.2870598462494937,0.023809523809523808,0,"[2, 0, 0, -476, 0, -8]"
137,wall_recovery_success,success,25,22,3,0,3,-15.298140466213226,-0.611925618648529,-0.6953700211915103,1.0864955357142858,1,"[2, -1, 0, -714, -469, -33]"
138,near_clean_timeout,timeout,64,22,64,2,0,-50.30812418460846,-0.7860644403845072,-2.286732917482203,1.1352982954545454,23,"[1, 0, -1, -909, 0, -899]"
139,far_clean_timeout,timeout,64,22,64,22,0,-63.9980383515358,-0.9999693492427468,-2.9090017432516273,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
140,safe_loop_timeout,timeout,64,22,64,22,0,-64.0,-1.0,-2.909090909090909,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
141,far_clean_timeout,timeout,64,22,64,22,0,-62.002249360084534,-0.9687851462513208,-2.818284061822024,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
142,wall_timeout,timeout,64,22,64,21,5,-56.31325817108154,-0.8798946589231491,-2.559693553230979,2.7468039772727275,49,"[1, -1, -2, -9545, -781, -1914]"
143,sticky_wall_timeout,timeout,64,22,64,13,55,-54.31326323747635,-0.848644738085568,-2.4687846926125614,3.9438920454545454,202,"[1, -1, -2, -5909, -8594, -7878]"
144,bfs_success,success,14,14,0,0,0,-0.037132322788238525,-0.0026523087705884662,-0.0026523087705884662,0.0,0,"[2, 0, 0, 0, 0, 0]"
145,clean_success,success,14,14,0,0,0,-0.037132322788238525,-0.0026523087705884662,-0.0026523087705884662,0.0,0,"[2, 0, 0, 0, 0, 0]"
146,short_detour_success,success,16,14,2,0,0,-4.590805292129517,-0.2869253307580948,-0.3279146637235369,0.02,0,"[2, 0, 0, -400, 0, -8]"
147,long_detour_success,success,20,14,6,0,0,-15.814755618572235,-0.7907377809286118,-1.1296254013265883,0.06390625,1,"[2, 0, 0, -1200, 0, -46]"
148,recovery_success,success,16,14,2,0,0,-3.6665977239608765,-0.22916235774755478,-0.2618998374257769,0.02,0,"[2, 0, 0, -400, 0, -8]"
149,wall_recovery_success,success,15,14,1,0,1,-11.035156071186066,-0.7356770714124043,-0.7882254336561475,1.025625,0,"[2, -1, 0, -200, -156, -4]"
150,near_clean_timeout,timeout,64,14,64,4,0,-35.566691268235445,-0.5557295510661788,-2.540477947731103,1.1702008928571428,7,"[1, 0, -1, -2857, 0, -290]"
151,far_clean_timeout,timeout,64,14,64,14,0,-62.00001126527786,-0.9687501760199666,-4.428572233234133,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
152,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
153,far_clean_timeout,timeout,64,14,64,14,0,-61.9997740983963,-0.9687464702874422,-4.428555292742593,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
154,wall_timeout,timeout,64,14,64,10,0,-44.65313579887152,-0.6977052468573675,-3.189509699919394,1.3844866071428572,7,"[1, 0, -1, -7143, 0, -256]"
155,sticky_wall_timeout,timeout,64,14,64,8,58,-60.035156071186066,-0.9380493136122823,-4.288225433656147,4.027901785714286,214,"[1, -1, -2, -5714, -9062, -8347]"
156,bfs_success,success,18,18,0,0,0,-0.0013995766639709473,-7.775425910949707e-05,-7.775425910949707e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
157,clean_success,success,18,18,0,0,0,-0.0013995766639709473,-7.775425910949707e-05,-7.775425910949707e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
158,short_detour_success,success,20,18,2,0,0,-2.5331924855709076,-0.12665962427854538,-0.14073291586505043,0.021739130434782608,0,"[2, 0, 0, -435, 0, -8]"
159,long_detour_success,success,24,18,6,0,0,-6.907645583152771,-0.2878185659646988,-0.3837580879529317,0.06912364130434782,1,"[2, 0, 0, -1304, 0, -50]"
160,recovery_success,success,20,18,2,0,0,-0.25490087270736694,-0.012745043635368348,-0.01416115959485372,0.021739130434782608,0,"[2, 0, 0, -435, 0, -8]"
161,wall_recovery_success,success,19,18,1,0,1,-1.0015108585357666,-0.05271109781767193,-0.05563949214087592,1.0264945652173914,0,"[2, -1, 0, -217, -156, -4]"
162,near_clean_timeout,timeout,64,18,64,4,0,-38.35514050722122,-0.5992990704253316,-2.1308411392900677,1.2322048611111112,31,"[1, 0, -2, -2222, 0, -1204]"
163,far_clean_timeout,timeout,64,18,64,20,0,-63.0476201698184,-0.9851190651534125,-3.502645564989911,2.3211805555555554,196,"[1, 0, -2, -11111, 0, -7639]"
164,safe_loop_timeout,timeout,64,18,64,18,0,-64.0,-1.0,-3.5555555555555554,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
165,far_clean_timeout,timeout,64,18,64,20,0,-61.85703194141388,-0.9665161240845919,-3.436501774522993,2.3485243055555554,203,"[1, 0, -2, -11111, 0, -7943]"
166,wall_timeout,timeout,64,18,64,10,8,-58.00009220838547,-0.9062514407560229,-3.2222273449103036,2.6566840277777777,65,"[1, -1, -2, -5556, -1250, -2555]"
167,sticky_wall_timeout,timeout,64,18,64,10,56,-52.00105828046799,-0.8125165356323123,-2.8889476822482214,3.9574652777777777,206,"[1, -1, -2, -5556, -8750, -8034]"
168,bfs_success,success,14,14,0,0,0,-0.0007801055908203125,-5.572182791573661e-05,-5.572182791573661e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
169,clean_success,success,14,14,0,0,0,-0.0007801055908203125,-5.572182791573661e-05,-5.572182791573661e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
170,short_detour_success,success,16,14,2,0,0,-0.10203921794891357,-0.006377451121807098,-0.007288515567779541,0.02,0,"[2, 0, 0, -400, 0, 0]"
171,long_detour_success,success,20,14,6,0,0,-8.267262876033783,-0.41336314380168915,-0.5905187768595559,0.06390625,1,"[2, 0, 0, -1200, 0, -21]"
172,recovery_success,success,16,14,2,0,0,-0.6411368250846863,-0.04007105156779289,-0.04579548750604902,0.02,0,"[2, 0, 0, -400, 0, -4]"
173,wall_recovery_success,success,15,14,1,0,1,-5.290036652237177,-0.35266911014914515,-0.37785976087408407,1.025625,0,"[2, -1, 0, -200, -156, -4]"
174,near_clean_timeout,timeout,64,14,64,12,0,-37.23822379112244,-0.5818472467362881,-2.659873127937317,1.5027901785714286,19,"[1, 0, -1, -8571, 0, -726]"
175,far_clean_timeout,timeout,64,14,64,14,0,-62.000147461891174,-0.9687523040920496,-4.428581961563656,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
176,safe_loop_timeout,timeout,64,14,64,14,0,-62.000147461891174,-0.9687523040920496,-4.428581961563656,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
177,far_clean_timeout,timeout,64,14,64,14,0,-62.000147461891174,-0.9687523040920496,-4.428581961563656,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
178,wall_timeout,timeout,64,14,64,8,2,-61.730603098869324,-0.9645406734198332,-4.40932879277638,2.4380580357142856,31,"[1, -1, -2, -5714, -312, -1229]"
179,sticky_wall_timeout,timeout,64,14,64,8,58,-60.000213503837585,-0.9375033359974623,-4.285729535988399,4.027901785714286,214,"[1, -1, -2, -5714, -9062, -8347]"
180,bfs_success,success,14,14,0,0,0,-4.0367624163627625,-0.2883401725973402,-0.2883401725973402,0.0,0,"[2, 0, 0, 0, 0, 0]"
181,clean_success,success,14,14,0,0,0,-4.0367624163627625,-0.2883401725973402,-0.2883401725973402,0.0,0,"[2, 0, 0, 0, 0, 0]"
182,short_detour_success,success,16,14,2,0,0,-8.917846942902543,-0.5573654339314089,-0.6369890673501816,0.02,0,"[2, 0, 0, -400, 0, -8]"
183,long_detour_success,success,20,14,6,0,0,-13.963053911924362,-0.6981526955962181,-0.997360993708883,0.06390625,1,"[2, 0, 0, -1200, 0, -35]"
184,recovery_success,success,16,14,2,0,0,-6.089680850505829,-0.3806050531566143,-0.4349772036075592,0.02,0,"[2, 0, 0, -400, 0, -8]"
185,wall_recovery_success,success,15,14,1,0,1,-14.99985957145691,-0.9999906380971273,-1.0714185408183508,1.025625,0,"[2, -1, 0, -200, -156, -4]"
186,near_clean_timeout,timeout,64,14,64,8,0,-44.100307159125805,-0.6890672993613407,-3.1500219399375573,1.4654017857142856,46,"[1, 0, -2, -5714, 0, -1779]"
187,far_clean_timeout,timeout,64,14,64,14,0,-63.95439654588699,-0.9992874460294843,-4.568171181849071,2.078125,148,"[1, 0, -2, -10000, 0, -5796]"
188,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
189,far_clean_timeout,timeout,64,14,64,14,0,-62.00006055831909,-0.9687509462237358,-4.428575754165649,2.0859375,150,"[1, 0, -2, -10000, 0, -5855]"
190,wall_timeout,timeout,64,14,64,13,5,-63.99999988079071,-0.9999999981373549,-4.571428562913622,2.9056919642857144,93,"[1, -1, -2, -9286, -781, -3648]"
191,sticky_wall_timeout,timeout,64,14,64,8,58,-63.99986016750336,-0.99999781511724,-4.571418583393097,4.027901785714286,214,"[1, -1, -2, -5714, -9062, -8347]"
192,bfs_success,success,14,14,0,0,0,-0.0004951357841491699,-3.536684172494071e-05,-3.536684172494071e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
193,clean_success,success,14,14,0,0,0,-0.0004951357841491699,-3.536684172494071e-05,-3.536684172494071e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
194,short_detour_success,success,16,14,2,0,0,-2.0052937865257263,-0.1253308616578579,-0.1432352704661233,0.02,0,"[2, 0, 0, -400, 0, -4]"
195,long_detour_success,success,20,14,6,0,0,-13.524805724620819,-0.6762402862310409,-0.96605755175863,0.0678125,2,"[2, 0, 0, -1200, 0, -66]"
196,recovery_success,success,16,14,2,0,0,-2.0018802285194397,-0.12511751428246498,-0.1429914448942457,0.02,0,"[2, 0, 0, -400, 0, -4]"
197,wall_recovery_success,success,14,14,0,0,0,-0.0004951357841491699,-3.536684172494071e-05,-3.536684172494071e-05,0.0,0,"[2, 0, 0, 0, 0, 0]"
198,near_clean_timeout,timeout,64,14,64,10,0,-42.98155736923218,-0.6715868338942528,-3.070111240659441,1.3962053571428572,10,"[1, 0, -1, -7143, 0, -392]"
199,far_clean_timeout,timeout,64,14,64,14,0,-60.000165939331055,-0.9375025928020477,-4.285726138523647,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
200,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
201,far_clean_timeout,timeout,64,14,64,14,0,-60.000165939331055,-0.9375025928020477,-4.285726138523647,2.25390625,193,"[1, 0, -2, -10000, 0, -7540]"
202,wall_timeout,timeout,64,14,64,8,2,-63.99999821186066,-0.9999999720603228,-4.571428443704333,2.4263392857142856,28,"[1, -1, -1, -5714, -312, -1092]"
203,sticky_wall_timeout,timeout,64,14,64,14,64,-64.0,-1.0,-4.571428571428571,4.4296875,238,"[1, -1, -2, -10000, -10000, -9284]"
204,bfs_success,success,18,18,0,0,0,-2.00058513879776,-0.11114361882209778,-0.11114361882209778,0.0,0,"[2, 0, 0, 0, 0, 0]"
205,clean_success,success,18,18,0,0,0,-2.00058513879776,-0.11114361882209778,-0.11114361882209778,0.0,0,"[2, 0, 0, 0, 0, 0]"
206,short_detour_success,success,20,18,2,0,0,-4.001245379447937,-0.20006226897239685,-0.22229140996932983,0.021739130434782608,0,"[2, 0, 0, -435, 0, -4]"
207,long_detour_success,success,24,18,6,0,0,-6.012593924999237,-0.25052474687496823,-0.33403299583329094,0.06912364130434782,1,"[2, 0, 0, -1304, 0, -41]"
