idx,source,outcome,steps,bfs_len,gap,final_bfs_dist,wall_hits,score_sum,score_avg,score_bfsnorm,badness,repeat_count,quality_key
138,near_clean_timeout,timeout,64,14,64,6,0,-51.91158539056778,-0.8111185217276216,-3.707970385040556,1.4564732142857142,62,"[1, 0, -2, -4286, 0, -2439]"
139,far_clean_timeout,timeout,64,14,64,16,0,-60.04143303632736,-0.938147391192615,-4.288673788309097,2.395647321428571,211,"[1, 0, -2, -11429, 0, -8256]"
140,safe_loop_timeout,timeout,64,14,64,14,0,-64.0,-1.0,-4.571428571428571,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
141,far_clean_timeout,timeout,64,14,64,16,0,-60.04143303632736,-0.938147391192615,-4.288673788309097,2.395647321428571,211,"[1, 0, -2, -11429, 0, -8256]"
142,wall_timeout,timeout,64,14,64,12,4,-64.0,-1.0,-4.571428571428571,2.670758928571429,46,"[1, -1, -2, -8571, -625, -1792]"
143,sticky_wall_timeout,timeout,64,14,64,8,58,-64.0,-1.0,-4.571428571428571,4.027901785714286,214,"[1, -1, -2, -5714, -9062, -8347]"
144,bfs_success,success,16,16,0,0,0,-2.0038049817085266,-0.1252378113567829,-0.1252378113567829,0.0,0,"[2, 0, 0, 0, 0, 0]"
145,clean_success,success,16,16,0,0,0,-2.0038049817085266,-0.1252378113567829,-0.1252378113567829,0.0,0,"[2, 0, 0, 0, 0, 0]"
146,short_detour_success,success,18,16,2,0,0,-4.004978954792023,-0.22249883082177904,-0.2503111846745014,0.020833333333333332,0,"[2, 0, 0, -417, 0, -8]"
147,long_detour_success,success,22,16,6,0,0,-14.005997404456139,-0.6366362456570972,-0.8753748377785087,0.0703125,2,"[2, 0, 0, -1250, 0, -66]"
148,recovery_success,success,18,16,2,0,0,-4.741784363985062,-0.26343246466583675,-0.29636152274906635,0.020833333333333332,0,"[2, 0, 0, -417, 0, -8]"
149,wall_recovery_success,success,16,16,0,0,0,-2.0038049817085266,-0.1252378113567829,-0.1252378113567829,0.0,0,"[2, 0, 0, 0, 0, 0]"
150,near_clean_timeout,timeout,64,16,64,12,0,-41.303376108407974,-0.6453652516938746,-2.5814610067754984,1.44140625,17,"[1, 0, -1, -7500, 0, -649]"
151,far_clean_timeout,timeout,64,16,64,16,0,-62.003503024578094,-0.9688047347590327,-3.875218939036131,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
152,safe_loop_timeout,timeout,64,16,64,16,0,-64.0,-1.0,-4.0,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
153,far_clean_timeout,timeout,64,16,64,16,0,-62.003503024578094,-0.9688047347590327,-3.875218939036131,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
154,wall_timeout,timeout,64,16,64,7,3,-64.0,-1.0,-4.0,2.34765625,21,"[1, -1, -1, -4375, -469, -833]"
155,sticky_wall_timeout,timeout,64,16,64,16,64,-64.0,-1.0,-4.0,4.4296875,238,"[1, -1, -2, -10000, -10000, -9284]"
156,bfs_success,success,14,14,0,0,0,-0.0025323033332824707,-0.0001808788095201765,-0.0001808788095201765,0.0,0,"[2, 0, 0, 0, 0, 0]"
157,clean_success,success,14,14,0,0,0,-0.0025323033332824707,-0.0001808788095201765,-0.0001808788095201765,0.0,0,"[2, 0, 0, 0, 0, 0]"
158,short_detour_success,success,16,14,2,0,0,-2.307481110095978,-0.1442175693809986,-0.16482007929256984,0.02,0,"[2, 0, 0, -400, 0, -8]"
159,long_detour_success,success,20,14,6,0,0,-6.272435978055,-0.31362179890275,-0.4480311412896429,0.06390625,1,"[2, 0, 0, -1200, 0, -21]"
160,recovery_success,success,16,14,2,0,0,-2.559399962425232,-0.159962497651577,-0.1828142830303737,0.02,0,"[2, 0, 0, -400, 0, -8]"
161,wall_recovery_success,success,14,14,0,0,0,-0.0025323033332824707,-0.0001808788095201765,-0.0001808788095201765,0.0,0,"[2, 0, 0, 0, 0, 0]"
162,near_clean_timeout,timeout,64,14,64,6,0,-49.58855754882097,-0.7748212117003277,-3.5420398249157836,1.3705357142857142,40,"[1, 0, -2, -4286, 0, -1554]"
163,far_clean_timeout,timeout,64,14,64,14,0,-62.00010937452316,-0.9687517089769244,-4.428579241037369,2.171875,172,"[1, 0, -2, -10000, 0, -6727]"
164,safe_loop_timeout,timeout,64,14,64,14,0,-62.00017595291138,-0.9687527492642403,-4.428583996636527,2.33984375,215,"[1, 0, -2, -10000, 0, -8412]"
165,far_clean_timeout,timeout,64,14,64,14,0,-60.00021809339523,-0.9375034077093005,-4.285729863813946,2.16796875,171,"[1, 0, -2, -10000, 0, -6668]"
