idx,source,outcome,steps,bfs_len,gap,final_bfs_dist,wall_hits,score_sum,score_avg,score_bfsnorm,badness,repeat_count,quality_key
83,prefix_sticky_wall,timeout,64,14,64,7,57,-50.4613054394722,-0.7884578974917531,-3.6043789599623,3.959055933727946,57,"[1, -1, -7, -57, -57]"
84,bfs,success,14,14,0,0,0,12.070699959993362,0.8621928542852402,0.8621928542852402,0.0,0,"[2, 0, 0, 0, 0]"
85,controlled_success,success,14,14,0,0,0,12.051069915294647,0.860790708235332,0.860790708235332,0.0,0,"[2, 0, 0, 0, 0]"
86,controlled_success,success,34,14,20,0,0,6.653064865618944,0.19567837840055718,0.47521891897278173,0.7161011615581654,13,"[2, 0, -20, 0, -13]"
87,random_avoid_goal,timeout,64,14,64,14,18,-52.734236136078835,-0.8239724396262318,-3.7667311525770595,4.203501303551042,63,"[1, -1, -14, -18, -63]"
88,safe_loop,timeout,64,14,64,14,0,-54.0869335308671,-0.8451083364197984,-3.8633523950619355,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
89,prefix_sticky_wall,timeout,64,14,64,8,58,-52.87111747264862,-0.8261112105101347,-3.776508390903473,4.036627119241192,58,"[1, -1, -8, -58, -58]"
90,bfs,success,14,14,0,0,0,13.18313580751419,0.941652557679585,0.941652557679585,0.0,0,"[2, 0, 0, 0, 0]"
91,controlled_success,success,18,14,4,0,0,12.91192775964737,0.7173293199804094,0.9222805542605264,0.21158964629263732,2,"[2, 0, -4, 0, -2]"
92,controlled_success,success,44,14,30,0,0,-4.84134316444397,-0.11003052646463568,-0.34581022603171213,0.9806611156165441,23,"[2, 0, -30, 0, -23]"
93,random_avoid_goal,timeout,64,14,64,14,22,-57.658736661076546,-0.900917760329321,-4.1184811900768965,4.249269753963044,63,"[1, -1, -14, -22, -63]"
94,safe_loop,timeout,64,14,64,14,0,-48.49268425256014,-0.7576981914462522,-3.4637631608971526,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
95,prefix_sticky_wall,timeout,64,14,64,8,58,-52.265006363391876,-0.8166407244279981,-3.733214740242277,4.036627119241192,58,"[1, -1, -8, -58, -58]"
96,bfs,success,14,14,0,0,0,13.193979918956757,0.9424271370683398,0.9424271370683398,0.0,0,"[2, 0, 0, 0, 0]"
97,controlled_success,success,20,14,6,0,0,12.40939611196518,0.6204698055982589,0.8863854365689414,0.2860476462159378,3,"[2, 0, -6, 0, -3]"
98,controlled_success,success,30,14,16,0,0,9.563361197710037,0.3187787065903346,0.6830972284078598,0.6072152387598575,10,"[2, 0, -16, 0, -10]"
99,random_avoid_goal,timeout,64,14,64,14,20,-52.142940290272236,-0.8147334420355037,-3.7244957350194454,4.227476908133481,63,"[1, -1, -14, -20, -63]"
100,safe_loop,timeout,64,14,64,14,0,-50.769426956772804,-0.7932722961995751,-3.626387639769486,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
101,prefix_sticky_wall,timeout,64,14,64,8,58,-52.31071388721466,-0.8173549044877291,-3.736479563372476,4.036627119241192,58,"[1, -1, -8, -58, -58]"
102,bfs,success,14,14,0,0,0,11.632117688655853,0.8308655491897038,0.8308655491897038,0.0,0,"[2, 0, 0, 0, 0]"
103,controlled_success,success,16,14,2,0,0,10.982306718826294,0.6863941699266434,0.7844504799161639,0.17158964629263734,2,"[2, 0, -2, 0, -2]"
104,controlled_success,success,40,14,26,0,0,0.7169860582798719,0.017924651456996798,0.05121328987713371,0.8955634076576153,22,"[2, 0, -26, 0, -22]"
105,random_avoid_goal,timeout,64,14,64,13,25,-58.17239721119404,-0.9089437064249068,-4.155171229371002,4.207211318596477,63,"[1, -1, -13, -25, -63]"
106,safe_loop,timeout,64,14,64,14,0,-57.30132628977299,-0.8953332232777029,-4.092951877840927,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
107,prefix_sticky_wall,timeout,64,14,64,7,57,-51.756484031677246,-0.808695062994957,-3.696891716548375,3.959055933727946,57,"[1, -1, -7, -57, -57]"
108,bfs,success,18,18,0,0,0,13.275476574897766,0.7375264763832092,0.7375264763832092,0.0,0,"[2, 0, 0, 0, 0]"
109,controlled_success,success,22,18,4,0,0,12.662350833415985,0.5755614015189084,0.7034639351897769,0.21854616803176777,2,"[2, 0, -4, 0, -2]"
110,controlled_success,success,50,18,32,0,0,3.5955504179000854,0.07191100835800171,0.1997528009944492,1.1144570589655385,32,"[2, 0, -32, 0, -32]"
111,random_avoid_goal,timeout,64,18,64,19,21,-58.833450473845005,-0.9192726636538282,-3.2685250263247223,4.294176617939022,63,"[1, -1, -19, -21, -63]"
112,safe_loop,timeout,64,18,64,18,0,-52.48352952115238,-0.8200551487680059,-2.915751640064021,2.4981429386478133,63,"[1, 0, -18, 0, -63]"
113,prefix_sticky_wall,timeout,64,18,64,10,56,-48.42669594287872,-0.75666712410748,-2.690371996826596,4.008362041788311,56,"[1, -1, -10, -56, -56]"
114,bfs,success,18,18,0,0,0,12.37228012084961,0.687348895602756,0.687348895602756,0.0,0,"[2, 0, 0, 0, 0]"
115,controlled_success,success,22,18,4,0,0,12.342161297798157,0.561007331718098,0.6856756276554532,0.2530041679550683,3,"[2, 0, -4, 0, -3]"
116,controlled_success,success,28,18,10,0,0,11.04938155412674,0.3946207697902407,0.6138545307848189,0.5046065431076836,10,"[2, 0, -10, 0, -10]"
117,random_avoid_goal,timeout,64,18,64,17,27,-58.83054932951927,-0.9192273332737386,-3.2683638516399593,4.240837352424527,63,"[1, -1, -17, -27, -63]"
118,safe_loop,timeout,64,18,64,18,0,-57.077093839645386,-0.8918295912444592,-3.170949657758077,2.4981429386478133,63,"[1, 0, -18, 0, -63]"
119,prefix_sticky_wall,timeout,64,18,64,10,56,-51.08953136205673,-0.7982739275321364,-2.8383072978920407,4.008362041788311,56,"[1, -1, -10, -56, -56]"
120,bfs,success,14,14,0,0,0,12.696906805038452,0.9069219146456037,0.9069219146456037,0.0,0,"[2, 0, 0, 0, 0]"
121,controlled_success,success,18,14,4,0,0,12.382990837097168,0.6879439353942871,0.8844993455069405,0.24604764621593783,3,"[2, 0, -4, 0, -3]"
122,controlled_success,success,24,14,10,0,0,10.789771437644958,0.4495738099018733,0.7706979598317828,0.48721523875985756,10,"[2, 0, -10, 0, -10]"
123,random_avoid_goal,timeout,64,14,64,13,19,-58.57598273456097,-0.9152497302275151,-4.183998766754355,4.144360354489821,63,"[1, -1, -13, -19, -63]"
124,safe_loop,timeout,64,14,64,14,0,-55.2134475633502,-0.8627101181773469,-3.943817683096443,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
125,prefix_sticky_wall,timeout,64,14,64,8,58,-52.80131113529205,-0.8250204864889383,-3.7715222239494324,4.036627119241192,58,"[1, -1, -8, -58, -58]"
126,bfs,success,14,14,0,0,0,13.190102815628052,0.9421502011162894,0.9421502011162894,0.0,0,"[2, 0, 0, 0, 0]"
127,controlled_success,success,20,14,6,0,0,12.263489067554474,0.6131744533777237,0.8759635048253196,0.31277534741935165,4,"[2, 0, -6, 0, -4]"
128,controlled_success,success,18,14,4,0,0,12.742075622081757,0.7078930901156532,0.9101482587201255,0.2727753474193516,4,"[2, 0, -4, 0, -4]"
129,random_avoid_goal,timeout,64,14,64,14,20,-53.896999675780535,-0.8421406199340709,-3.849785691127181,4.227476908133481,63,"[1, -1, -14, -20, -63]"
130,safe_loop,timeout,64,14,64,14,0,-48.00769639806822,-0.7501202562198159,-3.429121171290587,2.4981429386478133,63,"[1, 0, -14, 0, -63]"
