state_id,action,reward,category,hit_wall,repeat,success,d0,d1,delta_d
51,2,-1.0,wall,True,False,False,18,18,0
51,3,-0.9999501705169678,wall,True,False,False,18,18,0
52,0,-1.0,wall,True,False,False,10,10,0
52,1,-0.9999997615814209,wall,True,False,False,10,10,0
52,2,-1.0,nonprogress_repeat,False,True,False,10,11,-1
52,3,-0.9603468775749207,toward_goal,False,False,False,10,9,1
53,0,-1.0,wall,True,False,False,10,10,0
53,1,-1.0,wall,True,False,False,10,10,0
53,2,-1.0,nonprogress_repeat,False,True,False,10,11,-1
53,3,-0.9975951313972473,toward_goal,False,False,False,10,9,1
54,0,-1.0,wall,True,False,False,14,14,0
54,1,0.562767744064331,toward_goal,False,False,False,14,13,1
54,2,-1.0,wall,True,False,False,14,14,0
54,3,-0.9999744296073914,wall,True,False,False,14,14,0
55,0,-1.0,away_goal,False,False,False,7,8,-1
55,1,0.9620014429092407,toward_goal,False,False,False,7,6,1
55,2,-1.0,nonprogress_repeat,False,True,False,7,8,-1
55,3,-0.9999992847442627,wall,True,False,False,7,7,0
56,0,-1.0,nonprogress_repeat,False,True,False,1,2,-1
56,1,0.9827660322189331,goal,False,False,True,1,0,1
56,2,-1.0,wall,True,False,False,1,1,0
56,3,-0.9973412752151489,wall,True,False,False,1,1,0
57,0,-1.0,wall,True,False,False,14,14,0
57,1,0.562767744064331,toward_goal,False,False,False,14,13,1
57,2,-1.0,wall,True,False,False,14,14,0
57,3,-0.9999744296073914,wall,True,False,False,14,14,0
58,0,-1.0,away_goal,False,False,False,7,8,-1
58,1,0.9620014429092407,toward_goal,False,False,False,7,6,1
58,2,-1.0,nonprogress_repeat,False,True,False,7,8,-1
58,3,-0.9999992847442627,wall,True,False,False,7,7,0
59,0,-1.0,nonprogress_repeat,False,True,False,1,2,-1
59,1,0.9807322025299072,goal,False,False,True,1,0,1
59,2,-1.0,wall,True,False,False,1,1,0
59,3,-0.9974822402000427,wall,True,False,False,1,1,0
